,Date,Country,Confirmed,Recovered,Deaths
10269,2020-03-16,Montenegro,0,0,0
10270,2020-03-16,Morocco,29,1,1
10271,2020-03-16,Mozambique,0,0,0
10272,2020-03-16,Namibia,2,0,0
10273,2020-03-16,Nepal,1,1,0
10274,2020-03-16,Netherlands,1416,2,24
10275,2020-03-16,New Zealand,8,0,0
10276,2020-03-16,Nicaragua,0,0,0
10277,2020-03-16,Niger,0,0,0
10278,2020-03-16,Nigeria,2,0,0
10279,2020-03-16,North Macedonia,18,1,0
10280,2020-03-16,Norway,1333,1,3
10281,2020-03-16,Oman,22,9,0
10282,2020-03-16,Pakistan,136,2,0
10283,2020-03-16,Panama,55,0,1
10284,2020-03-16,Papua New Guinea,0,0,0
10285,2020-03-16,Paraguay,8,0,0
10286,2020-03-16,Peru,86,0,0
10287,2020-03-16,Philippines,142,2,12
10288,2020-03-16,Poland,177,13,4
10289,2020-03-16,Portugal,331,3,0
10290,2020-03-16,Qatar,439,4,0
10291,2020-03-16,Romania,158,9,0
10292,2020-03-16,Russia,90,8,0
10293,2020-03-16,Rwanda,5,0,0
10294,2020-03-16,Saint Kitts and Nevis,0,0,0
10295,2020-03-16,Saint Lucia,2,0,0
10296,2020-03-16,Saint Vincent and the Grenadines,1,0,0
10297,2020-03-16,San Marino,109,4,7
10298,2020-03-16,Sao Tome and Principe,0,0,0
10299,2020-03-16,Saudi Arabia,118,2,0
10300,2020-03-16,Senegal,24,2,0
10301,2020-03-16,Serbia,55,1,0
10302,2020-03-16,Seychelles,3,0,0
10303,2020-03-16,Sierra Leone,0,0,0
10304,2020-03-16,Singapore,243,109,0
10305,2020-03-16,Slovakia,63,0,0
10306,2020-03-16,Slovenia,253,0,1
10307,2020-03-16,Somalia,1,0,0
10308,2020-03-16,South Africa,62,0,0
10309,2020-03-16,South Sudan,0,0,0
10310,2020-03-16,Spain,9942,530,342
10311,2020-03-16,Sri Lanka,28,1,0
10312,2020-03-16,Sudan,1,0,1
10313,2020-03-16,Suriname,1,0,0
10314,2020-03-16,Sweden,1103,1,6
10315,2020-03-16,Switzerland,2200,4,14
10316,2020-03-16,Syria,0,0,0
10317,2020-03-16,Taiwan*,67,20,1
10318,2020-03-16,Tajikistan,0,0,0
10319,2020-03-16,Tanzania,1,0,0
10320,2020-03-16,Thailand,147,35,1
10321,2020-03-16,Timor-Leste,0,0,0
10322,2020-03-16,Togo,1,0,0
10323,2020-03-16,Trinidad and Tobago,4,0,0
10324,2020-03-16,Tunisia,20,0,0
10325,2020-03-16,Turkey,18,0,0
10326,2020-03-16,US,4661,17,100
10327,2020-03-16,Uganda,0,0,0
10328,2020-03-16,Ukraine,7,0,1
10329,2020-03-16,United Arab Emirates,98,23,0
10330,2020-03-16,United Kingdom,1551,21,66
10331,2020-03-16,Uruguay,29,0,0
10332,2020-03-16,Uzbekistan,6,0,0
10333,2020-03-16,Venezuela,17,0,0
10334,2020-03-16,Vietnam,61,16,0
10335,2020-03-16,West Bank and Gaza,38,0,0
10336,2020-03-16,Western Sahara,0,0,0
10337,2020-03-16,Yemen,0,0,0
10338,2020-03-16,Zambia,0,0,0
10339,2020-03-16,Zimbabwe,0,0,0
10340,2020-03-17,Afghanistan,22,1,0
10341,2020-03-17,Albania,55,0,1
10342,2020-03-17,Algeria,60,12,4
10343,2020-03-17,Andorra,39,1,0
10344,2020-03-17,Angola,0,0,0
10345,2020-03-17,Antigua and Barbuda,1,0,0
10346,2020-03-17,Argentina,68,3,2
10347,2020-03-17,Armenia,78,1,0
10348,2020-03-17,Australia,452,23,5
10349,2020-03-17,Austria,1332,1,3
10350,2020-03-17,Azerbaijan,28,6,1
10351,2020-03-17,Bahamas,1,0,0
10352,2020-03-17,Bahrain,228,81,1
10353,2020-03-17,Bangladesh,10,3,0
10354,2020-03-17,Barbados,2,0,0
10355,2020-03-17,Belarus,36,3,0
10356,2020-03-17,Belgium,1243,1,10
10357,2020-03-17,Belize,0,0,0
10358,2020-03-17,Benin,1,0,0
10359,2020-03-17,Bhutan,1,0,0
10360,2020-03-17,Bolivia,11,0,0
10361,2020-03-17,Bosnia and Herzegovina,26,2,0
10362,2020-03-17,Botswana,0,0,0
10363,2020-03-17,Brazil,321,2,1
10364,2020-03-17,Brunei,56,0,0
10365,2020-03-17,Bulgaria,67,0,2
10366,2020-03-17,Burkina Faso,15,0,0
10367,2020-03-17,Burma,0,0,0
10368,2020-03-17,Burundi,0,0,0
10369,2020-03-17,Cabo Verde,0,0,0
10370,2020-03-17,Cambodia,33,1,0
10371,2020-03-17,Cameroon,10,0,0
10372,2020-03-17,Canada,478,9,5
10373,2020-03-17,Central African Republic,1,0,0
10374,2020-03-17,Chad,0,0,0
10375,2020-03-17,Chile,201,0,0
10376,2020-03-17,China,81058,68798,3230
10377,2020-03-17,Colombia,65,1,0
10378,2020-03-17,Comoros,0,0,0
10379,2020-03-17,Congo (Brazzaville),1,0,0
10380,2020-03-17,Congo (Kinshasa),3,0,0
10381,2020-03-17,Costa Rica,41,0,0
10382,2020-03-17,Cote d'Ivoire,5,1,0
10383,2020-03-17,Croatia,65,4,0
10384,2020-03-17,Cuba,5,0,0
10385,2020-03-17,Cyprus,46,0,0
10386,2020-03-17,Czechia,396,3,0
10387,2020-03-17,Denmark,1025,1,4
10388,2020-03-17,Diamond Princess,706,325,7
10389,2020-03-17,Djibouti,0,0,0
10390,2020-03-17,Dominica,0,0,0
10391,2020-03-17,Dominican Republic,21,0,1
10392,2020-03-17,Ecuador,58,0,2
10393,2020-03-17,Egypt,196,32,4
10394,2020-03-17,El Salvador,0,0,0
10395,2020-03-17,Equatorial Guinea,1,0,0
10396,2020-03-17,Eritrea,0,0,0
10397,2020-03-17,Estonia,225,1,0
10398,2020-03-17,Eswatini,1,0,0
10399,2020-03-17,Ethiopia,5,0,0
10400,2020-03-17,Fiji,0,0,0
10401,2020-03-17,Finland,321,10,0
10402,2020-03-17,France,7715,12,149
10403,2020-03-17,Gabon,1,0,0
10404,2020-03-17,Gambia,1,0,0
10405,2020-03-17,Georgia,34,1,0
10406,2020-03-17,Germany,9257,67,24
10407,2020-03-17,Ghana,7,0,0
10408,2020-03-17,Greece,387,8,5
10409,2020-03-17,Grenada,0,0,0
10410,2020-03-17,Guatemala,6,0,1
10411,2020-03-17,Guinea,1,0,0
10412,2020-03-17,Guinea-Bissau,0,0,0
10413,2020-03-17,Guyana,7,0,1
10414,2020-03-17,Haiti,0,0,0
10415,2020-03-17,Holy See,1,0,0
10416,2020-03-17,Honduras,8,0,0
10417,2020-03-17,Hungary,50,2,1
10418,2020-03-17,Iceland,220,0,1
10419,2020-03-17,India,142,14,3
10420,2020-03-17,Indonesia,172,8,5
10421,2020-03-17,Iran,16169,5389,988
10422,2020-03-17,Iraq,154,32,11
10423,2020-03-17,Ireland,223,5,2
10424,2020-03-17,Israel,250,11,0
10425,2020-03-17,Italy,31506,2941,2503
10426,2020-03-17,Jamaica,12,2,0
10427,2020-03-17,Japan,878,144,29
10428,2020-03-17,Jordan,34,1,0
10429,2020-03-17,Kazakhstan,33,0,0
10430,2020-03-17,Kenya,3,0,0
10431,2020-03-17,"Korea, South",8320,1407,81
10432,2020-03-17,Kosovo,0,0,0
10433,2020-03-17,Kuwait,130,9,0
10434,2020-03-17,Kyrgyzstan,0,0,0
10435,2020-03-17,Laos,0,0,0
10436,2020-03-17,Latvia,49,1,0
10437,2020-03-17,Lebanon,120,3,3
10438,2020-03-17,Lesotho,0,0,0
10439,2020-03-17,Liberia,1,0,0
10440,2020-03-17,Libya,0,0,0
10441,2020-03-17,Liechtenstein,7,0,0
10442,2020-03-17,Lithuania,25,1,0
10443,2020-03-17,Luxembourg,140,0,1
10444,2020-03-17,MS Zaandam,0,0,0
10445,2020-03-17,Madagascar,0,0,0
10446,2020-03-17,Malawi,0,0,0
10447,2020-03-17,Malaysia,673,49,2
10448,2020-03-17,Maldives,13,0,0
10449,2020-03-17,Mali,0,0,0
10450,2020-03-17,Malta,38,2,0
10451,2020-03-17,Mauritania,1,0,0
10452,2020-03-17,Mauritius,0,0,0
10453,2020-03-17,Mexico,93,4,0
10454,2020-03-17,Moldova,30,1,0
10455,2020-03-17,Monaco,7,0,0
10456,2020-03-17,Mongolia,5,0,0
10457,2020-03-17,Montenegro,2,0,0
10458,2020-03-17,Morocco,38,1,2
10459,2020-03-17,Mozambique,0,0,0
10460,2020-03-17,Namibia,2,0,0
10461,2020-03-17,Nepal,1,1,0
10462,2020-03-17,Netherlands,1711,2,43
10463,2020-03-17,New Zealand,12,0,0
10464,2020-03-17,Nicaragua,0,0,0
10465,2020-03-17,Niger,0,0,0
10466,2020-03-17,Nigeria,3,0,0
10467,2020-03-17,North Macedonia,26,1,0
10468,2020-03-17,Norway,1463,1,3
10469,2020-03-17,Oman,24,9,0
10470,2020-03-17,Pakistan,236,2,0
10471,2020-03-17,Panama,69,0,1
10472,2020-03-17,Papua New Guinea,0,0,0
10473,2020-03-17,Paraguay,9,0,0
10474,2020-03-17,Peru,117,1,0
10475,2020-03-17,Philippines,187,5,12
10476,2020-03-17,Poland,238,13,5
10477,2020-03-17,Portugal,448,3,1
10478,2020-03-17,Qatar,439,4,0
10479,2020-03-17,Romania,184,16,0
10480,2020-03-17,Russia,114,8,0
10481,2020-03-17,Rwanda,7,0,0
10482,2020-03-17,Saint Kitts and Nevis,0,0,0
10483,2020-03-17,Saint Lucia,2,0,0
10484,2020-03-17,Saint Vincent and the Grenadines,1,0,0
10485,2020-03-17,San Marino,109,4,7
10486,2020-03-17,Sao Tome and Principe,0,0,0
10487,2020-03-17,Saudi Arabia,171,6,0
10488,2020-03-17,Senegal,26,2,0
10489,2020-03-17,Serbia,65,1,0
10490,2020-03-17,Seychelles,4,0,0
10491,2020-03-17,Sierra Leone,0,0,0
10492,2020-03-17,Singapore,266,114,0
10493,2020-03-17,Slovakia,72,0,0
10494,2020-03-17,Slovenia,275,0,1
10495,2020-03-17,Somalia,1,0,0
10496,2020-03-17,South Africa,62,0,0
10497,2020-03-17,South Sudan,0,0,0
10498,2020-03-17,Spain,11748,1028,533
10499,2020-03-17,Sri Lanka,44,1,0
10500,2020-03-17,Sudan,1,0,1
10501,2020-03-17,Suriname,1,0,0
10502,2020-03-17,Sweden,1190,1,7
10503,2020-03-17,Switzerland,2700,4,27
10504,2020-03-17,Syria,0,0,0
10505,2020-03-17,Taiwan*,77,22,1
10506,2020-03-17,Tajikistan,0,0,0
10507,2020-03-17,Tanzania,1,0,0
10508,2020-03-17,Thailand,177,41,1
10509,2020-03-17,Timor-Leste,0,0,0
10510,2020-03-17,Togo,1,0,0
10511,2020-03-17,Trinidad and Tobago,5,0,0
10512,2020-03-17,Tunisia,24,0,0
10513,2020-03-17,Turkey,47,0,1
10514,2020-03-17,US,6437,17,134
10515,2020-03-17,Uganda,0,0,0
10516,2020-03-17,Ukraine,14,0,2
10517,2020-03-17,United Arab Emirates,98,23,0
10518,2020-03-17,United Kingdom,1960,53,82
10519,2020-03-17,Uruguay,50,0,0
10520,2020-03-17,Uzbekistan,10,0,0
10521,2020-03-17,Venezuela,33,0,0
10522,2020-03-17,Vietnam,66,16,0
10523,2020-03-17,West Bank and Gaza,39,0,0
10524,2020-03-17,Western Sahara,0,0,0
10525,2020-03-17,Yemen,0,0,0
10526,2020-03-17,Zambia,0,0,0
10527,2020-03-17,Zimbabwe,0,0,0
10528,2020-03-18,Afghanistan,22,1,0
10529,2020-03-18,Albania,59,0,2
10530,2020-03-18,Algeria,74,12,7
10531,2020-03-18,Andorra,39,1,0
10532,2020-03-18,Angola,0,0,0
10533,2020-03-18,Antigua and Barbuda,1,0,0
10534,2020-03-18,Argentina,79,3,2
10535,2020-03-18,Armenia,84,1,0
10536,2020-03-18,Australia,568,23,6
10537,2020-03-18,Austria,1646,9,4
10538,2020-03-18,Azerbaijan,28,6,1
10539,2020-03-18,Bahamas,1,0,0
10540,2020-03-18,Bahrain,256,88,1
10541,2020-03-18,Bangladesh,14,3,1
10542,2020-03-18,Barbados,2,0,0
10543,2020-03-18,Belarus,51,5,0
10544,2020-03-18,Belgium,1486,31,14
10545,2020-03-18,Belize,0,0,0
10546,2020-03-18,Benin,2,0,0
10547,2020-03-18,Bhutan,1,0,0
10548,2020-03-18,Bolivia,12,0,0
10549,2020-03-18,Bosnia and Herzegovina,38,2,0
10550,2020-03-18,Botswana,0,0,0
10551,2020-03-18,Brazil,372,2,3
10552,2020-03-18,Brunei,68,0,0
10553,2020-03-18,Bulgaria,92,0,2
10554,2020-03-18,Burkina Faso,20,0,1
10555,2020-03-18,Burma,0,0,0
10556,2020-03-18,Burundi,0,0,0
10557,2020-03-18,Cabo Verde,0,0,0
10558,2020-03-18,Cambodia,35,1,0
10559,2020-03-18,Cameroon,10,0,0
10560,2020-03-18,Canada,657,9,8
10561,2020-03-18,Central African Republic,1,0,0
10562,2020-03-18,Chad,0,0,0
10563,2020-03-18,Chile,238,0,0
10564,2020-03-18,China,81102,69755,3241
10565,2020-03-18,Colombia,93,1,0
10566,2020-03-18,Comoros,0,0,0
10567,2020-03-18,Congo (Brazzaville),1,0,0
10568,2020-03-18,Congo (Kinshasa),4,0,0
10569,2020-03-18,Costa Rica,50,0,0
10570,2020-03-18,Cote d'Ivoire,6,1,0
10571,2020-03-18,Croatia,81,4,0
10572,2020-03-18,Cuba,7,0,1
10573,2020-03-18,Cyprus,49,0,0
10574,2020-03-18,Czechia,464,3,0
10575,2020-03-18,Denmark,1116,1,4
10576,2020-03-18,Diamond Princess,712,325,7
10577,2020-03-18,Djibouti,1,0,0
10578,2020-03-18,Dominica,0,0,0
10579,2020-03-18,Dominican Republic,21,0,1
10580,2020-03-18,Ecuador,111,0,2
10581,2020-03-18,Egypt,196,32,6
10582,2020-03-18,El Salvador,0,0,0
10583,2020-03-18,Equatorial Guinea,4,0,0
10584,2020-03-18,Eritrea,0,0,0
10585,2020-03-18,Estonia,258,1,0
10586,2020-03-18,Eswatini,1,0,0
10587,2020-03-18,Ethiopia,6,0,0
10588,2020-03-18,Fiji,0,0,0
10589,2020-03-18,Finland,336,10,0
10590,2020-03-18,France,9124,12,149
10591,2020-03-18,Gabon,1,0,0
10592,2020-03-18,Gambia,1,0,0
10593,2020-03-18,Georgia,38,1,0
10594,2020-03-18,Germany,12327,105,28
10595,2020-03-18,Ghana,7,0,0
10596,2020-03-18,Greece,418,8,5
10597,2020-03-18,Grenada,0,0,0
10598,2020-03-18,Guatemala,6,0,1
10599,2020-03-18,Guinea,1,0,0
10600,2020-03-18,Guinea-Bissau,0,0,0
10601,2020-03-18,Guyana,7,0,1
10602,2020-03-18,Haiti,0,0,0
10603,2020-03-18,Holy See,1,0,0
10604,2020-03-18,Honduras,9,0,0
10605,2020-03-18,Hungary,58,2,1
10606,2020-03-18,Iceland,250,5,1
10607,2020-03-18,India,156,14,3
10608,2020-03-18,Indonesia,227,11,19
10609,2020-03-18,Iran,17361,5389,1135
10610,2020-03-18,Iraq,164,43,12
10611,2020-03-18,Ireland,292,5,2
10612,2020-03-18,Israel,304,11,0
10613,2020-03-18,Italy,35713,4025,2978
10614,2020-03-18,Jamaica,13,2,0
10615,2020-03-18,Japan,889,144,29
10616,2020-03-18,Jordan,52,1,0
10617,2020-03-18,Kazakhstan,35,0,0
10618,2020-03-18,Kenya,3,0,0
10619,2020-03-18,"Korea, South",8413,1540,84
10620,2020-03-18,Kosovo,0,0,0
10621,2020-03-18,Kuwait,142,15,0
10622,2020-03-18,Kyrgyzstan,3,0,0
10623,2020-03-18,Laos,0,0,0
10624,2020-03-18,Latvia,71,1,0
10625,2020-03-18,Lebanon,133,3,3
10626,2020-03-18,Lesotho,0,0,0
10627,2020-03-18,Liberia,2,0,0
10628,2020-03-18,Libya,0,0,0
10629,2020-03-18,Liechtenstein,28,0,0
10630,2020-03-18,Lithuania,27,1,0
10631,2020-03-18,Luxembourg,203,0,2
10632,2020-03-18,MS Zaandam,0,0,0
10633,2020-03-18,Madagascar,0,0,0
10634,2020-03-18,Malawi,0,0,0
10635,2020-03-18,Malaysia,790,60,2
10636,2020-03-18,Maldives,13,0,0
10637,2020-03-18,Mali,0,0,0
10638,2020-03-18,Malta,38,2,0
10639,2020-03-18,Mauritania,1,0,0
10640,2020-03-18,Mauritius,3,0,0
10641,2020-03-18,Mexico,118,4,0
10642,2020-03-18,Moldova,30,1,1
10643,2020-03-18,Monaco,7,0,0
10644,2020-03-18,Mongolia,6,0,0
10645,2020-03-18,Montenegro,2,0,0
10646,2020-03-18,Morocco,49,1,2
10647,2020-03-18,Mozambique,0,0,0
10648,2020-03-18,Namibia,2,0,0
10649,2020-03-18,Nepal,1,1,0
10650,2020-03-18,Netherlands,2058,2,58
10651,2020-03-18,New Zealand,20,0,0
10652,2020-03-18,Nicaragua,0,0,0
10653,2020-03-18,Niger,0,0,0
10654,2020-03-18,Nigeria,8,1,0
10655,2020-03-18,North Macedonia,35,1,0
10656,2020-03-18,Norway,1550,1,6
10657,2020-03-18,Oman,39,12,0
10658,2020-03-18,Pakistan,299,2,0
10659,2020-03-18,Panama,86,0,1
10660,2020-03-18,Papua New Guinea,0,0,0
10661,2020-03-18,Paraguay,11,0,0
10662,2020-03-18,Peru,145,1,0
10663,2020-03-18,Philippines,202,5,19
10664,2020-03-18,Poland,251,13,5
10665,2020-03-18,Portugal,448,3,2
10666,2020-03-18,Qatar,452,4,0
10667,2020-03-18,Romania,260,19,0
10668,2020-03-18,Russia,147,8,0
10669,2020-03-18,Rwanda,8,0,0
10670,2020-03-18,Saint Kitts and Nevis,0,0,0
10671,2020-03-18,Saint Lucia,2,0,0
10672,2020-03-18,Saint Vincent and the Grenadines,1,0,0
10673,2020-03-18,San Marino,119,4,11
10674,2020-03-18,Sao Tome and Principe,0,0,0
10675,2020-03-18,Saudi Arabia,171,6,0
10676,2020-03-18,Senegal,31,2,0
10677,2020-03-18,Serbia,83,1,0
10678,2020-03-18,Seychelles,4,0,0
10679,2020-03-18,Sierra Leone,0,0,0
10680,2020-03-18,Singapore,313,114,0
10681,2020-03-18,Slovakia,105,0,1
10682,2020-03-18,Slovenia,275,0,1
10683,2020-03-18,Somalia,1,0,0
10684,2020-03-18,South Africa,116,0,0
10685,2020-03-18,South Sudan,0,0,0
10686,2020-03-18,Spain,13910,1081,623
10687,2020-03-18,Sri Lanka,51,1,0
10688,2020-03-18,Sudan,2,0,1
10689,2020-03-18,Suriname,1,0,0
10690,2020-03-18,Sweden,1279,1,10
10691,2020-03-18,Switzerland,3028,15,28
10692,2020-03-18,Syria,0,0,0
10693,2020-03-18,Taiwan*,100,22,1
10694,2020-03-18,Tajikistan,0,0,0
10695,2020-03-18,Tanzania,3,0,0
10696,2020-03-18,Thailand,212,42,1
10697,2020-03-18,Timor-Leste,0,0,0
10698,2020-03-18,Togo,1,0,0
10699,2020-03-18,Trinidad and Tobago,7,0,0
10700,2020-03-18,Tunisia,29,0,0
10701,2020-03-18,Turkey,98,0,1
10702,2020-03-18,US,7781,105,165
10703,2020-03-18,Uganda,0,0,0
10704,2020-03-18,Ukraine,14,0,2
10705,2020-03-18,United Arab Emirates,113,26,0
10706,2020-03-18,United Kingdom,2642,67,116
10707,2020-03-18,Uruguay,79,0,0
10708,2020-03-18,Uzbekistan,15,0,0
10709,2020-03-18,Venezuela,36,0,0
10710,2020-03-18,Vietnam,75,16,0
10711,2020-03-18,West Bank and Gaza,41,0,0
10712,2020-03-18,Western Sahara,0,0,0
10713,2020-03-18,Yemen,0,0,0
10714,2020-03-18,Zambia,2,0,0
10715,2020-03-18,Zimbabwe,0,0,0
10716,2020-03-19,Afghanistan,22,1,0
10717,2020-03-19,Albania,64,0,2
10718,2020-03-19,Algeria,87,32,9
10719,2020-03-19,Andorra,53,1,0
10720,2020-03-19,Angola,0,0,0
10721,2020-03-19,Antigua and Barbuda,1,0,0
10722,2020-03-19,Argentina,97,3,3
10723,2020-03-19,Armenia,115,1,0
10724,2020-03-19,Australia,681,26,6
10725,2020-03-19,Austria,2013,9,6
10726,2020-03-19,Azerbaijan,44,6,1
10727,2020-03-19,Bahamas,3,0,0
10728,2020-03-19,Bahrain,278,100,1
10729,2020-03-19,Bangladesh,17,3,1
10730,2020-03-19,Barbados,5,0,0
10731,2020-03-19,Belarus,51,5,0
10732,2020-03-19,Belgium,1795,31,21
10733,2020-03-19,Belize,0,0,0
10734,2020-03-19,Benin,2,0,0
10735,2020-03-19,Bhutan,1,0,0
10736,2020-03-19,Bolivia,12,0,0
10737,2020-03-19,Bosnia and Herzegovina,63,2,0
10738,2020-03-19,Botswana,0,0,0
10739,2020-03-19,Brazil,621,2,6
10740,2020-03-19,Brunei,75,0,0
10741,2020-03-19,Bulgaria,94,0,3
10742,2020-03-19,Burkina Faso,33,0,1
10743,2020-03-19,Burma,0,0,0
10744,2020-03-19,Burundi,0,0,0
10745,2020-03-19,Cabo Verde,0,0,0
10746,2020-03-19,Cambodia,37,1,0
10747,2020-03-19,Cameroon,13,0,0
10748,2020-03-19,Canada,800,9,9
10749,2020-03-19,Central African Republic,1,0,0
10750,2020-03-19,Chad,1,0,0
10751,2020-03-19,Chile,238,0,0
10752,2020-03-19,China,81156,70535,3249
10753,2020-03-19,Colombia,102,1,0
10754,2020-03-19,Comoros,0,0,0
10755,2020-03-19,Congo (Brazzaville),3,0,0
10756,2020-03-19,Congo (Kinshasa),14,0,0
10757,2020-03-19,Costa Rica,69,0,1
10758,2020-03-19,Cote d'Ivoire,9,1,0
10759,2020-03-19,Croatia,105,5,1
10760,2020-03-19,Cuba,11,0,1
10761,2020-03-19,Cyprus,67,0,0
10762,2020-03-19,Czechia,694,3,0
10763,2020-03-19,Denmark,1225,1,6
10764,2020-03-19,Diamond Princess,712,325,7
10765,2020-03-19,Djibouti,1,0,0
10766,2020-03-19,Dominica,0,0,0
10767,2020-03-19,Dominican Republic,34,0,2
10768,2020-03-19,Ecuador,199,0,3
10769,2020-03-19,Egypt,256,32,6
10770,2020-03-19,El Salvador,1,0,0
10771,2020-03-19,Equatorial Guinea,6,0,0
10772,2020-03-19,Eritrea,0,0,0
10773,2020-03-19,Estonia,267,1,0
10774,2020-03-19,Eswatini,1,0,0
10775,2020-03-19,Ethiopia,6,0,0
10776,2020-03-19,Fiji,1,0,0
10777,2020-03-19,Finland,400,10,0
10778,2020-03-19,France,10970,12,244
10779,2020-03-19,Gabon,1,0,0
10780,2020-03-19,Gambia,1,0,0
10781,2020-03-19,Georgia,40,1,0
10782,2020-03-19,Germany,15320,113,44
10783,2020-03-19,Ghana,11,0,0
10784,2020-03-19,Greece,418,8,6
10785,2020-03-19,Grenada,0,0,0
10786,2020-03-19,Guatemala,9,0,1
10787,2020-03-19,Guinea,1,0,0
10788,2020-03-19,Guinea-Bissau,0,0,0
10789,2020-03-19,Guyana,7,0,1
10790,2020-03-19,Haiti,0,0,0
10791,2020-03-19,Holy See,1,0,0
10792,2020-03-19,Honduras,12,0,0
10793,2020-03-19,Hungary,73,2,1
10794,2020-03-19,Iceland,330,5,1
10795,2020-03-19,India,194,15,4
10796,2020-03-19,Indonesia,311,11,25
10797,2020-03-19,Iran,18407,5710,1284
10798,2020-03-19,Iraq,192,43,13
10799,2020-03-19,Ireland,557,5,3
10800,2020-03-19,Israel,427,11,0
10801,2020-03-19,Italy,41035,4440,3405
10802,2020-03-19,Jamaica,15,2,1
10803,2020-03-19,Japan,924,150,29
10804,2020-03-19,Jordan,69,1,0
10805,2020-03-19,Kazakhstan,44,0,0
10806,2020-03-19,Kenya,7,0,0
10807,2020-03-19,"Korea, South",8565,1540,91
10808,2020-03-19,Kosovo,0,0,0
10809,2020-03-19,Kuwait,148,18,0
10810,2020-03-19,Kyrgyzstan,3,0,0
10811,2020-03-19,Laos,0,0,0
10812,2020-03-19,Latvia,86,1,0
10813,2020-03-19,Lebanon,157,4,4
10814,2020-03-19,Lesotho,0,0,0
10815,2020-03-19,Liberia,2,0,0
10816,2020-03-19,Libya,0,0,0
10817,2020-03-19,Liechtenstein,28,0,0
10818,2020-03-19,Lithuania,36,1,0
10819,2020-03-19,Luxembourg,335,0,4
10820,2020-03-19,MS Zaandam,0,0,0
10821,2020-03-19,Madagascar,0,0,0
10822,2020-03-19,Malawi,0,0,0
10823,2020-03-19,Malaysia,900,75,2
10824,2020-03-19,Maldives,13,0,0
10825,2020-03-19,Mali,0,0,0
10826,2020-03-19,Malta,53,2,0
10827,2020-03-19,Mauritania,2,0,0
10828,2020-03-19,Mauritius,3,0,0
10829,2020-03-19,Mexico,164,4,1
10830,2020-03-19,Moldova,49,1,1
10831,2020-03-19,Monaco,7,0,0
10832,2020-03-19,Mongolia,6,0,0
10833,2020-03-19,Montenegro,3,0,0
10834,2020-03-19,Morocco,63,1,2
10835,2020-03-19,Mozambique,0,0,0
10836,2020-03-19,Namibia,3,0,0
10837,2020-03-19,Nepal,1,1,0
10838,2020-03-19,Netherlands,2467,2,77
10839,2020-03-19,New Zealand,28,0,0
10840,2020-03-19,Nicaragua,1,0,0
10841,2020-03-19,Niger,0,0,0
10842,2020-03-19,Nigeria,8,1,0
10843,2020-03-19,North Macedonia,48,1,0
10844,2020-03-19,Norway,1746,1,7
10845,2020-03-19,Oman,48,12,0
10846,2020-03-19,Pakistan,454,13,2
10847,2020-03-19,Panama,109,0,1
10848,2020-03-19,Papua New Guinea,0,0,0
10849,2020-03-19,Paraguay,11,0,0
10850,2020-03-19,Peru,234,1,0
10851,2020-03-19,Philippines,217,8,17
10852,2020-03-19,Poland,355,1,5
10853,2020-03-19,Portugal,785,3,3
10854,2020-03-19,Qatar,460,4,0
10855,2020-03-19,Romania,277,25,0
10856,2020-03-19,Russia,199,9,1
10857,2020-03-19,Rwanda,8,0,0
10858,2020-03-19,Saint Kitts and Nevis,0,0,0
10859,2020-03-19,Saint Lucia,2,0,0
10860,2020-03-19,Saint Vincent and the Grenadines,1,0,0
10861,2020-03-19,San Marino,119,4,11
10862,2020-03-19,Sao Tome and Principe,0,0,0
10863,2020-03-19,Saudi Arabia,274,6,0
10864,2020-03-19,Senegal,31,2,0
10865,2020-03-19,Serbia,103,1,0
10866,2020-03-19,Seychelles,6,0,0
10867,2020-03-19,Sierra Leone,0,0,0
10868,2020-03-19,Singapore,345,114,0
10869,2020-03-19,Slovakia,123,0,1
10870,2020-03-19,Slovenia,286,0,1
10871,2020-03-19,Somalia,1,0,0
10872,2020-03-19,South Africa,150,0,0
10873,2020-03-19,South Sudan,0,0,0
10874,2020-03-19,Spain,17963,1107,830
10875,2020-03-19,Sri Lanka,60,3,0
10876,2020-03-19,Sudan,2,0,1
10877,2020-03-19,Suriname,1,0,0
10878,2020-03-19,Sweden,1439,16,11
10879,2020-03-19,Switzerland,4075,15,41
10880,2020-03-19,Syria,0,0,0
10881,2020-03-19,Taiwan*,108,26,1
10882,2020-03-19,Tajikistan,0,0,0
10883,2020-03-19,Tanzania,6,0,0
10884,2020-03-19,Thailand,272,42,1
10885,2020-03-19,Timor-Leste,0,0,0
10886,2020-03-19,Togo,1,0,0
10887,2020-03-19,Trinidad and Tobago,9,0,0
10888,2020-03-19,Tunisia,39,0,1
10889,2020-03-19,Turkey,192,0,3
10890,2020-03-19,US,13748,121,259
10891,2020-03-19,Uganda,0,0,0
10892,2020-03-19,Ukraine,16,0,2
10893,2020-03-19,United Arab Emirates,140,31,0
10894,2020-03-19,United Kingdom,2716,67,159
10895,2020-03-19,Uruguay,94,0,0
10896,2020-03-19,Uzbekistan,23,0,0
10897,2020-03-19,Venezuela,42,0,0
10898,2020-03-19,Vietnam,85,16,0
10899,2020-03-19,West Bank and Gaza,44,0,0
10900,2020-03-19,Western Sahara,0,0,0
10901,2020-03-19,Yemen,0,0,0
10902,2020-03-19,Zambia,2,0,0
